"Grupo de documentos","Segmento","Código","PARTIT","GENERE","PERCENT"
2012,"Josep Vendrell Gardeñes","Familia_llar","ICV","H",40
2012,"Josep Vendrell Gardeñes","Familia_llar","ICV","H",40
2012,"Josep Vendrell Gardeñes","Familia_llar","ICV","H",40
2012,"Josep Vendrell Gardeñes","Familia_llar","ICV","H",40
2012,"Josep Vendrell Gardeñes","Familia_llar","ICV","H",40
2012,"Josep Vendrell Gardeñes","Familia_llar","ICV","H",40
2012,"Marc Sanglas i Alcantarilla","Familia_llar","ERC","H",40
2012,"Marc Sanglas i Alcantarilla","Familia_llar","ERC","H",40
2012,"Marc Sanglas i Alcantarilla","Familia_llar","ERC","H",40
2012,"Marc Sanglas i Alcantarilla","Familia_llar","ERC","H",40
2012,"Marc Sanglas i Alcantarilla","Familia_llar","ERC","H",40
2012,"Marisa Xandri Pujol","Salut_sexual","PP","D",40
2012,"Marisa Xandri Pujol","Familia_llar","PP","D",40
2012,"Marisa Xandri Pujol","Salut_sexual","PP","D",40
2012,"Marisa Xandri Pujol","treball","PP","D",40
2012,"Marisa Xandri Pujol","Familia_llar","PP","D",40
2012,"Marisa Xandri Pujol","Salut_sexual","PP","D",40
2012,"Marisa Xandri Pujol","Familia_llar","PP","D",40
2012,"Marisa Xandri Pujol","treball","PP","D",40
2012,"Montserrat Ribera i Puig","treball_sex","CIU","D",40
2012,"Pedro Chumillas Zurilla","Familia_llar","PP","H",40
2012,"Pedro Chumillas Zurilla","Familia_llar","PP","H",40
2012,"Ramon Espadaler i Parcerisas","Fem_igualtat","CIU","H",40
2012,"Ramona Barrufet i Santacana","Familia_llar","CIU","D",40
2012,"Salvador Milà i Solsona","Familia_llar","ICV","H",40
2012,"Salvador Milà i Solsona","treball_sex","ICV","H",40
2012,"Xavier Sabaté i Ibarz","Familia_llar","PSC","H",40
2013,"Agnès Russiñol i Amat","Familia_llar","ERC","D",40
2013,"Agnès Russiñol i Amat","Familia_llar","ERC","D",40
2013,"Agnès Russiñol i Amat","Familia_llar","ERC","D",40
2013,"Àngels Ponsa i Roca","Fem_igualtat","CIU","H",40
2013,"Àngels Ponsa i Roca","Fem_igualtat","CIU","H",40
2013,"Àngels Ponsa i Roca","Fem_igualtat","CIU","H",40
2013,"Anna Simó i Castelló","Fem_igualtat","ERC","D",40
2013,"Anna Simó i Castelló","representacio","ERC","D",40
2013,"Anna Simó i Castelló","Familia_llar","ERC","D",40
2013,"Anna Simó i Castelló","Familia_llar","ERC","D",40
2013,"Annabel Marcos i Vilar","Salut_sexual","CIU","D",40
2013,"Annabel Marcos i Vilar","Salut_sexual","CIU","D",40
2013,"Carina Mejías Sánchez","Fem_igualtat","Ciutadans","D",40
2013,"Carina Mejías Sánchez","Fem_igualtat","Ciutadans","D",40
2013,"Carina Mejías Sánchez","Fem_igualtat","Ciutadans","D",40
2013,"Carina Mejías Sánchez","Fem_igualtat","Ciutadans","D",40
2013,"Carina Mejías Sánchez","Salut_sexual","Ciutadans","D",40
2013,"Carina Mejías Sánchez","Fem_igualtat","Ciutadans","D",40
2013,"Carina Mejías Sánchez","Salut_sexual","Ciutadans","D",40
2013,"Carina Mejías Sánchez","Fem_igualtat","Ciutadans","D",40
2013,"Carlos Carrizosa Torres","Fem_igualtat","Ciutadans","H",40
2013,"Carlos Carrizosa Torres","Fem_igualtat","Ciutadans","H",40
2013,"Carlos Carrizosa Torres","Fem_igualtat","Ciutadans","H",40
2013,"Carlos Carrizosa Torres","Salut_sexual","Ciutadans","H",40
2013,"Carlos Carrizosa Torres","Salut_sexual","Ciutadans","H",40
2013,"Carlos Carrizosa Torres","Fem_igualtat","Ciutadans","H",40
2013,"Carlos Carrizosa Torres","Salut_sexual","Ciutadans","H",40
2013,"David Fernàndez i Ramos","Fem_igualtat","CUP","H",40
2013,"David Fernàndez i Ramos","treball_sex","CUP","H",40
2013,"David Fernàndez i Ramos","Salut_sexual","CUP","H",40
2013,"David Fernàndez i Ramos","Fem_igualtat","CUP","H",40
2013,"David Fernàndez i Ramos","Fem_igualtat","CUP","H",40
2013,"David Fernàndez i Ramos","Fem_igualtat","CUP","H",40
2013,"David Fernàndez i Ramos","Fem_igualtat","CUP","H",40
2013,"David Fernàndez i Ramos","Salut_sexual","CUP","H",40
2013,"David Fernàndez i Ramos","Fem_igualtat","CUP","H",40
2013,"David Fernàndez i Ramos","treball_sex","CUP","H",40
2013,"David Fernàndez i Ramos","Familia_llar","CUP","H",40
2013,"David Fernàndez i Ramos","Salut_sexual","CUP","H",40
2013,"David Fernàndez i Ramos","Salut_sexual","CUP","H",40
2013,"David Fernàndez i Ramos","Fem_igualtat","CUP","H",40
2013,"David Fernàndez i Ramos","Fem_igualtat","CUP","H",40
2013,"David Fernàndez i Ramos","Familia_llar","CUP","H",40
2013,"David Fernàndez i Ramos","treball","CUP","H",40
2013,"David Fernàndez i Ramos","Fem_igualtat","CUP","H",40
2013,"David Fernàndez i Ramos","treball_sex","CUP","H",40
2013,"David Fernàndez i Ramos","Violencia","CUP","H",40
2013,"Dionís Guiteras i Rubio","Fem_igualtat","ERC","H",40
2013,"Dolors Montserrat i Culleré","Familia_llar","PP","D",40
2013,"Elena Ribera i Garijo","Salut_sexual","CIU","D",40
2013,"Elena Ribera i Garijo","Salut_sexual","CIU","D",40
2013,"Fernando Sánchez Costa","Salut_sexual","PP","H",40
2013,"Fernando Sánchez Costa","Salut_sexual","PP","H",40
2013,"Fernando Sánchez Costa","Familia_llar","PP","H",40
2013,"Ferran Falcó i Isern","Familia_llar","CIU","H",40
2013,"Gemma Calvet i Barot","representacio","ERC","D",40
2013,"Inés Arrimadas García","treball","Ciutadans","D",40
2013,"Inés Arrimadas García","Fem_igualtat","Ciutadans","D",40
2013,"Inés Arrimadas García","Familia_llar","Ciutadans","D",40
2013,"Inés Arrimadas García","Salut_sexual","Ciutadans","D",40
2013,"Irene Rigau i Oliver","Familia_llar","CIU","D",40
2013,"Irene Rigau i Oliver","Salut_sexual","CIU","D",40
2013,"Joan Mena Arca","Familia_llar","ICV","H",40
2013,"Joan Mena Arca","Salut_sexual","ICV","H",40
2013,"Joan Mena Arca","Fem_igualtat","ICV","H",40
2013,"Joan Mena Arca","Salut_sexual","ICV","H",40
2013,"Joan Mena Arca","Familia_llar","ICV","H",40
2013,"Joana Ortega i Alemany","Salut_sexual","CIU","D",40
2013,"Jordi Cañas Pérez","Violencia","Ciutadans","H",40
2013,"Jordi Cañas Pérez","Violencia","Ciutadans","H",40
2013,"José Manuel Villegas Pérez","Familia_llar","Ciutadans","H",40
2013,"José Manuel Villegas Pérez","Salut_sexual","Ciutadans","H",40
2013,"José Manuel Villegas Pérez","Salut_sexual","Ciutadans","H",40
2013,"José María Espejo-Saavedra Conesa","Familia_llar","Ciutadans","H",40
2013,"José María Espejo-Saavedra Conesa","Familia_llar","Ciutadans","H",40
2013,"José María Espejo-Saavedra Conesa","Fem_igualtat","Ciutadans","H",40
2013,"José María Espejo-Saavedra Conesa","Fem_igualtat","Ciutadans","H",40
2013,"Josep Enric Millo i Rocher","Familia_llar","PP","H",40
2013,"Josep Vendrell Gardeñes","Familia_llar","ICV","H",40
2013,"Manuel Reyes López","Familia_llar","PP","H",40
2013,"Manuel Reyes López","Familia_llar","PP","H",40
2013,"Marina Geli i Fàbrega","Salut_sexual","No adscrit[7]","D",40
2013,"Marina Geli i Fàbrega","Fem_igualtat","No adscrit[7]","D",40
2013,"Marina Geli i Fàbrega","Salut_sexual","No adscrit[7]","D",40
2013,"Marina Geli i Fàbrega","Fem_igualtat","No adscrit[7]","D",40
2013,"Marina Geli i Fàbrega","Fem_igualtat","No adscrit[7]","D",40
2013,"Marina Geli i Fàbrega","Salut_sexual","No adscrit[7]","D",40
2013,"Marina Geli i Fàbrega","Fem_igualtat","No adscrit[7]","D",40
2013,"Marina Geli i Fàbrega","Fem_igualtat","No adscrit[7]","D",40
2013,"Marina Geli i Fàbrega","Salut_sexual","No adscrit[7]","D",40
2013,"Marisa Xandri Pujol","Fem_igualtat","PP","D",40
2013,"Marisa Xandri Pujol","Fem_igualtat","PP","D",40
2013,"Marisa Xandri Pujol","Salut_sexual","PP","D",40
2013,"Marisa Xandri Pujol","Salut_sexual","PP","D",40
2013,"Marisa Xandri Pujol","Fem_igualtat","PP","D",40
2013,"Marisa Xandri Pujol","Salut_sexual","PP","D",40
2013,"Marta Pascal i Capdevila","Salut_sexual","CIU","D",40
2013,"Marta Pascal i Capdevila","Salut_sexual","CIU","D",40
2013,"Marta Pascal i Capdevila","Familia_llar","CIU","D",40
2013,"Marta Ribas Frías","treball","ICV","D",40
2013,"Marta Ribas Frías","Salut_sexual","ICV","D",40
2013,"Marta Vilalta i Torres","Salut_sexual","ERC","D",40
2013,"Marta Vilalta i Torres","Salut_sexual","ERC","D",40
2013,"Marta Vilalta i Torres","Fem_igualtat","ERC","D",40
2013,"Núria de Gispert i Català","Salut_sexual","CIU","D",40
2013,"Núria de Gispert i Català","Familia_llar","CIU","D",40
2013,"Oriol Junqueras i Vies","Familia_llar","ERC","H",40
2013,"Oriol Junqueras i Vies","Violencia","ERC","H",40
2013,"Oriol Junqueras i Vies","Familia_llar","ERC","H",40
2013,"Oriol Junqueras i Vies","Violencia","ERC","H",40
2013,"Pere Calbó i Roca","Violencia","PP","H",40
2013,"Pere Navarro i Morera","Familia_llar","PSC","H",40
2013,"Pere Navarro i Morera","Familia_llar","PSC","H",40
2013,"Pere Navarro i Morera","Familia_llar","PSC","H",40
2013,"Ramona Barrufet i Santacana","Familia_llar","CIU","D",40
2013,"Roger Torrent i Ramió","Familia_llar","ERC","H",40
2013,"Roger Torrent i Ramió","Familia_llar","ERC","H",40
2013,"Santi Vila i Vicente","Familia_llar","CIU","H",40
2013,"Sara Vilà Galan","Fem_igualtat","ICV","D",40
2013,"Sergi Sabrià i Benito","Salut_sexual","ERC","H",40
2013,"Sergio Santamaría Santigosa","Fem_igualtat","PP","H",40
2013,"Sergio Santamaría Santigosa","Fem_igualtat","PP","H",40
2013,"Sergio Santamaría Santigosa","Fem_igualtat","PP","H",40
2013,"Sergio Santamaría Santigosa","Fem_igualtat","PP","H",40
2013,"Sergio Santamaría Santigosa","Salut_sexual","PP","H",40
2013,"Violant Cervera i Gòdia","Fem_igualtat","CIU","H",40
2013,"Violant Cervera i Gòdia","Salut_sexual","CIU","H",40
2013,"Violant Cervera i Gòdia","Salut_sexual","CIU","H",40
2013,"Xavier Cima i Ruiz","Fem_igualtat","CIU","H",40
2013,"Xavier Cima i Ruiz","Fem_igualtat","CIU","H",40
2014,"Alba Vergés i Bosch","Salut_sexual","ERC","D",40
2014,"Alba Vergés i Bosch","Salut_sexual","ERC","D",40
2014,"Alba Vergés i Bosch","Salut_sexual","ERC","D",40
2014,"Albert Batalla i Siscart","Fem_igualtat","CIU","H",40
2014,"Alicia Alegret Martí","Familia_llar","PP","D",40
2014,"Anna Simó i Castelló","representacio","ERC","D",40
2014,"Anna Simó i Castelló","Familia_llar","ERC","D",40
2014,"Anna Simó i Castelló","representacio","ERC","D",40
2014,"Anna Solé i Ramos","Familia_llar","CIU","D",40
2014,"Antoni Balasch i Parisi","Familia_llar","CIU","H",40
2014,"Begonya Montalban i Vilas","Fem_igualtat","CIU","D",40
2014,"Begonya Montalban i Vilas","Salut_sexual","CIU","D",40
2014,"Carina Mejías Sánchez","Familia_llar","Ciutadans","D",40
2014,"Carina Mejías Sánchez","Familia_llar","Ciutadans","D",40
2014,"Carina Mejías Sánchez","Familia_llar","Ciutadans","D",40
2014,"Carlos Carrizosa Torres","Salut_sexual","Ciutadans","H",40
2014,"Carlos Carrizosa Torres","Salut_sexual","Ciutadans","H",40
2014,"Carlos Carrizosa Torres","Salut_sexual","Ciutadans","H",40
2014,"Carlos Carrizosa Torres","Violencia","Ciutadans","H",40
2014,"Carlos Carrizosa Torres","Familia_llar","Ciutadans","H",40
2014,"Carlos Carrizosa Torres","Salut_sexual","Ciutadans","H",40
2014,"Carlos Carrizosa Torres","Salut_sexual","Ciutadans","H",40
2014,"Carlos Carrizosa Torres","Salut_sexual","Ciutadans","H",40
2014,"Carlos Carrizosa Torres","Fem_igualtat","Ciutadans","H",40
2014,"Carmen de Rivera i Pla","Salut_sexual","Ciutadans","D",40
2014,"Carmen de Rivera i Pla","Violencia","Ciutadans","D",40
2014,"Carmen de Rivera i Pla","Fem_igualtat","Ciutadans","D",40
2014,"David Companyon i Costa","Fem_igualtat","ICV","H",40
2014,"David Companyon i Costa","Familia_llar","ICV","H",40
2014,"David Fernàndez i Ramos","Salut_sexual","CUP","H",40
2014,"David Fernàndez i Ramos","Familia_llar","CUP","H",40
2014,"David Fernàndez i Ramos","Fem_igualtat","CUP","H",40
2014,"David Fernàndez i Ramos","Familia_llar","CUP","H",40
2014,"David Fernàndez i Ramos","treball_sex","CUP","H",40
2014,"David Fernàndez i Ramos","Familia_llar","CUP","H",40
2014,"David Fernàndez i Ramos","treball_sex","CUP","H",40
2014,"David Fernàndez i Ramos","Familia_llar","CUP","H",40
2014,"David Fernàndez i Ramos","Violencia","CUP","H",40
2014,"David Fernàndez i Ramos","treball_sex","CUP","H",40
2014,"David Fernàndez i Ramos","representacio","CUP","H",40
2014,"David Fernàndez i Ramos","Familia_llar","CUP","H",40
2014,"Elena Ribera i Garijo","Familia_llar","CIU","D",40
2014,"Felip Puig i Godes","Familia_llar","CIU","H",40
2014,"Fernando Sánchez Costa","Familia_llar","PP","H",40
2014,"Ferran Falcó i Isern","Familia_llar","CIU","H",40
2014,"Ferran Pedret i Santos","Violencia","PSC","H",40
2014,"Ferran Pedret i Santos","Familia_llar","PSC","H",40
2014,"Ferran Pedret i Santos","Fem_igualtat","PSC","H",40
2014,"Ferran Pedret i Santos","Violencia","PSC","H",40
2014,"Ferran Pedret i Santos","Violencia","PSC","H",40
2014,"Ferran Pedret i Santos","Violencia","PSC","H",40
2014,"Gemma Calvet i Barot","Salut_sexual","ERC","D",40
2014,"Gemma Calvet i Barot","Violencia","ERC","D",40
2014,"Inés Arrimadas García","Fem_igualtat","Ciutadans","D",40
2014,"Jaume Bosch i Mestres","Violencia","ICV","H",40
2014,"Jaume Bosch i Mestres","representacio","ICV","H",40
2014,"Joan Mena Arca","Familia_llar","ICV","H",40
2014,"Joan Mena Arca","treball","ICV","H",40
2014,"Joan Mena Arca","treball","ICV","H",40
2014,"Joan Mena Arca","treball","ICV","H",40
2014,"Joan Mena Arca","treball","ICV","H",40
2014,"Joan Mena Arca","Familia_llar","ICV","H",40
2014,"Joan Mena Arca","treball","ICV","H",40
2014,"Joan Mena Arca","Familia_llar","ICV","H",40
2014,"Joan Mena Arca","Familia_llar","ICV","H",40
2014,"Joan Mena Arca","treball","ICV","H",40
2014,"Joan Mena Arca","Familia_llar","ICV","H",40
2014,"Joan Mena Arca","treball","ICV","H",40
2014,"Joan Mena Arca","Familia_llar","ICV","H",40
2014,"Joana Ortega i Alemany","Familia_llar","CIU","D",40
2014,"Joana Ortega i Alemany","Familia_llar","CIU","D",40
2014,"Jordi Roca Mas","Salut_sexual","PP","H",40
2014,"Jordi Roca Mas","Salut_sexual","PP","H",40
2014,"Jordi Solé i Ferrando","Salut_sexual","ERC","H",40
2014,"Jordi Solé i Ferrando","Violencia","ERC","H",40
2014,"Jordi Turull i Negre","Familia_llar","CIU","H",40
2014,"Jordi Turull i Negre","Salut_sexual","CIU","H",40
2014,"Jordi Turull i Negre","Salut_sexual","CIU","H",40
2014,"José Manuel Villegas Pérez","Salut_sexual","Ciutadans","H",40
2014,"José Manuel Villegas Pérez","Salut_sexual","Ciutadans","H",40
2014,"José Manuel Villegas Pérez","Salut_sexual","Ciutadans","H",40
2014,"José Manuel Villegas Pérez","Violencia","Ciutadans","H",40
2014,"José Manuel Villegas Pérez","Salut_sexual","Ciutadans","H",40
2014,"José Manuel Villegas Pérez","Salut_sexual","Ciutadans","H",40
2014,"José María Espejo-Saavedra Conesa","treball_sex","Ciutadans","H",40
2014,"José María Espejo-Saavedra Conesa","representacio","Ciutadans","H",40
2014,"José María Espejo-Saavedra Conesa","Fem_igualtat","Ciutadans","H",40
2014,"Josep Enric Millo i Rocher","Familia_llar","PP","H",40
2014,"Josep Vendrell Gardeñes","Familia_llar","ICV","H",40
2014,"Manuel Reyes López","Familia_llar","PP","H",40
2014,"Marisa Xandri Pujol","Familia_llar","PP","D",40
2014,"Marisa Xandri Pujol","Familia_llar","PP","D",40
2014,"Marisa Xandri Pujol","Salut_sexual","PP","D",40
2014,"Marisa Xandri Pujol","Familia_llar","PP","D",40
2014,"Marisa Xandri Pujol","Salut_sexual","PP","D",40
2014,"Marta Ribas Frías","Salut_sexual","ICV","D",40
2014,"Marta Ribas Frías","treball_sex","ICV","D",40
2014,"Marta Ribas Frías","treball","ICV","D",40
2014,"Marta Ribas Frías","Salut_sexual","ICV","D",40
2014,"Marta Ribas Frías","Salut_sexual","ICV","D",40
2014,"Marta Ribas Frías","Salut_sexual","ICV","D",40
2014,"Marta Ribas Frías","Fem_igualtat","ICV","D",40
2014,"Marta Ribas Frías","Violencia","ICV","D",40
2014,"Marta Ribas Frías","Violencia","ICV","D",40
2014,"Marta Ribas Frías","Fem_igualtat","ICV","D",40
2014,"Marta Ribas Frías","Salut_sexual","ICV","D",40
2014,"Marta Ribas Frías","Familia_llar","ICV","D",40
2014,"Marta Ribas Frías","Violencia","ICV","D",40
2014,"Marta Ribas Frías","Violencia","ICV","D",40
2014,"Marta Ribas Frías","Fem_igualtat","ICV","D",40
2014,"Marta Vilalta i Torres","Violencia","ERC","D",40
2014,"Matías Alonso Ruiz","Salut_sexual","Ciutadans","H",40
2014,"Matías Alonso Ruiz","Fem_igualtat","Ciutadans","H",40
2014,"Matías Alonso Ruiz","Fem_igualtat","Ciutadans","H",40
2014,"Matías Alonso Ruiz","Salut_sexual","Ciutadans","H",40
2014,"Meritxell Borràs i Solé","Fem_igualtat","CIU","D",40
2014,"Meritxell Borràs i Solé","Salut_sexual","CIU","D",40
2014,"Meritxell Borràs i Solé","treball","CIU","D",40
2014,"Miquel Iceta i Llorens","Fem_igualtat","PSC","H",40
2014,"Miquel Iceta i Llorens","Salut_sexual","PSC","H",40
2014,"Mireia Canals i Botines","Salut_sexual","CIU","D",40
2014,"Mireia Canals i Botines","Salut_sexual","CIU","D",40
2014,"Neus Munté i Fernández","representacio","CIU","D",40
2014,"Núria de Gispert i Català","Familia_llar","CIU","D",40
2014,"Núria de Gispert i Català","Familia_llar","CIU","D",40
2014,"Núria de Gispert i Català","Familia_llar","CIU","D",40
2014,"Pere Calbó i Roca","Salut_sexual","PP","H",40
2014,"Pere Calbó i Roca","Familia_llar","PP","H",40
2014,"Pere Calbó i Roca","Familia_llar","PP","H",40
2014,"Pere Calbó i Roca","Familia_llar","PP","H",40
2014,"Pere Calbó i Roca","Familia_llar","PP","H",40
2014,"Pere Navarro i Morera","Familia_llar","PSC","H",40
2014,"Pere Navarro i Morera","Familia_llar","PSC","H",40
2014,"Pere Navarro i Morera","Familia_llar","PSC","H",40
2014,"Pere Vila i Fulcarà","Salut_sexual","CIU","H",40
2014,"Sara Vilà Galan","Fem_igualtat","ICV","D",40
2014,"Sara Vilà Galan","Violencia","ICV","D",40
2014,"Sara Vilà Galan","Fem_igualtat","ICV","D",40
2014,"Violant Cervera i Gòdia","Familia_llar","CIU","H",40
2014,"Xavier Sabaté i Ibarz","Familia_llar","PSC","H",40
2015,"Alba Vergés i Bosch","Familia_llar","ERC","D",38.5
2015,"Alba Vergés i Bosch","Familia_llar","ERC","D",38.5
2015,"Alba Vergés i Bosch","Fem_igualtat","ERC","D",38.5
2015,"Alícia Romero Llano","Familia_llar","PSC","D",38.5
2015,"Alícia Romero Llano","Familia_llar","PSC","D",38.5
2015,"Alícia Romero Llano","Familia_llar","PSC","D",38.5
2015,"Alícia Romero Llano","Familia_llar","PSC","D",38.5
2015,"Anna Gabriel i Sabaté","Salut_sexual","CUP","D",38.5
2015,"Anna Simó i Castelló","Familia_llar","ERC","D",38.5
2015,"Anna Simó i Castelló","Familia_llar","ERC","D",38.5
2015,"Anna Simó i Castelló","Familia_llar","ERC","D",38.5
2015,"Anna Simó i Castelló","Familia_llar","ERC","D",38.5
2015,"Antoni Balasch i Parisi","Familia_llar","CIU","H",38.5
2015,"Antoni Balasch i Parisi","Familia_llar","CIU","H",38.5
2015,"Antonio Baños Boncompain","Fem_igualtat","CUP","H",38.5
2015,"Assumpció Laïlla i Jou","Familia_llar","CIU","D",38.5
2015,"Assumpció Laïlla i Jou","Salut_sexual","CIU","D",38.5
2015,"Carlos Carrizosa Torres","Fem_igualtat","Ciutadans","H",38.5
2015,"Carlos Carrizosa Torres","Familia_llar","Ciutadans","H",38.5
2015,"Carlos Carrizosa Torres","Violencia","Ciutadans","H",38.5
2015,"Ferran Pedret i Santos","Familia_llar","PSC","H",38.5
2015,"Ferran Pedret i Santos","Fem_igualtat","PSC","H",38.5
2015,"Gerard Gómez del Moral i Fuster","Fem_igualtat","ERC","H",38.5
2015,"Gerard Gómez del Moral i Fuster","Fem_igualtat","ERC","H",38.5
2015,"Inés Arrimadas García","Salut_sexual","Ciutadans","D",38.5
2015,"Inés Arrimadas García","treball","Ciutadans","D",38.5
2015,"Inés Arrimadas García","Fem_igualtat","Ciutadans","D",38.5
2015,"Inés Arrimadas García","Fem_igualtat","Ciutadans","D",38.5
2015,"Inés Arrimadas García","Familia_llar","Ciutadans","D",38.5
2015,"Inés Arrimadas García","Violencia","Ciutadans","D",38.5
2015,"Inés Arrimadas García","Familia_llar","Ciutadans","D",38.5
2015,"Inés Arrimadas García","Violencia","Ciutadans","D",38.5
2015,"Jordi Turull i Negre","Violencia","CIU","H",38.5
2015,"Jordi Turull i Negre","Fem_igualtat","CIU","H",38.5
2015,"José María Espejo-Saavedra Conesa","Fem_igualtat","Ciutadans","H",38.5
2015,"José María Espejo-Saavedra Conesa","Familia_llar","Ciutadans","H",38.5
2015,"Marc Vidal i Pou","Familia_llar","Podem","H",38.5
2015,"Maria Dolors Rovirola i Coromí","treball_sex","CIU","H",38.5
